h,s,v,r,g,b
111.66391570729314,74.38443459085775,22.25552492550438,20,57,15
211.9331953794328,31.419027398396302,4.0882204686311985,7,9,10
322.72106224367883,18.856494644825172,4.472049995102734,11,9,11
264.34963205387453,50.83087932412429,62.221076184793,111,78,159
168.70195200281123,58.140125757652086,68.35598265770267,73,174,155
348.3331786053747,70.31944292211058,44.747158363956686,114,34,49
198.41385110023614,87.39198729882192,22.64219953646065,7,42,58
319.14856434432596,7.247798085453883,57.72345813140829,147,137,144
17.16238666041501,83.31981743875932,29.690689003903458,76,31,13
191.8072524694725,52.7612063645458,50.12865662645272,60,115,128
267.300591161709,28.406142782524334,17.344240788776432,37,32,44
84.39639175681106,22.93323168134249,64.25111813788207,149,164,126
219.0843004437773,16.13893829093844,20.0967782966482,43,46,51
11.103357973124899,9.00732910182278,23.315340930417648,59,55,54
159.9008229674751,35.37153865377307,41.53391709528806,68,106,93
162.52858924101304,49.908239066694435,24.544141712690127,31,63,53
132.6741122347524,49.61855266775643,16.429006756455067,21,42,25
218.94236190172782,54.66838881619529,0.0061386473970692634,0,0,0
100.73382213590253,7.165429184298144,70.73726854107205,172,180,167
339.63415034337095,71.6308411285372,97.22590716634372,248,70,131
259.3952962591999,55.50156639222745,19.745297915503414,31,22,50
321.8190438028838,31.598071626836386,23.048947114083273,59,40,52
217.1087137634561,14.987084641911675,64.00667658288192,139,148,163
66.86759108830655,55.22303544662912,69.35888859211833,166,177,79
13.773504531305996,13.997576536251554,72.86381632366444,186,166,160
108.39299300439865,71.58268953644902,18.331262750105438,20,47,13
9.306516074039477,51.39856699522214,64.37349198884431,164,93,80
252.62569936470663,12.694061482212193,83.20960803555968,191,185,212
209.67307820778072,67.91714301386882,55.81951608027795,46,95,142
248.3283438756059,21.15722083444409,66.23771596603359,138,133,169
73.9059618316321,40.94100973350323,27.367412068492,63,70,41
298.86601991764513,32.84490985916939,0.7330240106366848,2,1,2
282.811490220326,89.47510348889011,3.0829477895796487,6,1,8
292.4132395364937,34.911010377435844,19.2467883709837,47,32,49
167.07183175044997,54.68626902382567,33.762464087263886,39,86,76
177.03805511607365,34.422466788874,80.35079012664377,134,205,201
356.1550136712191,60.22319259538824,35.891678980461414,92,36,40
142.3981264417574,38.831777632174244,57.84571575890338,90,148,112
72.29281451952997,96.94377293835667,66.36265558009408,136,169,5
242.03374425388986,76.65548616030229,61.14247328406701,40,36,156
287.1123551254091,84.38449912636041,34.35416586457758,72,14,88
186.33589323582197,29.05431941035559,45.193783135563415,82,112,115
217.0473756869977,29.345156286505848,8.36080798797887,15,17,21
109.29836486412152,97.20358564338225,45.8405890117358,24,117,3
212.63527746685276,56.15384205922598,82.0883649104295,92,145,209
139.10670390377123,14.217356910969258,42.119964055854965,92,107,97
125.10470095105671,10.26115675600563,87.88632337912128,201,224,203
159.58352341407462,5.019647001989758,88.76254392729865,215,226,222
93.15358810435796,10.430309352545564,70.82111695779925,170,181,162
342.9881043444226,60.780198792129106,11.07571736258497,28,11,16
347.13820774286836,78.43120306804063,65.6424845375743,167,36,64
279.8821983074014,65.96903245889445,51.75591239616064,103,45,132
339.0892799343856,14.255066741781054,13.729327352279341,35,30,32
44.79537503602057,74.38137237544724,7.74027743082053,20,16,5
243.61999561456878,78.3409378787955,71.00483905247643,48,39,181
227.74601235043667,78.67783161922928,33.244585099008184,18,32,85
79.61995567599652,58.8792589236182,8.973508513889893,18,23,9
280.8622500491865,62.041140539367426,90.95594824352322,186,88,232
123.50849623485506,68.527302078726,93.23865060891636,75,238,84
74.60133205894242,33.499860201746756,38.57046678355951,90,98,65
223.7445305434567,9.31046166118441,46.539201935757376,108,111,119
265.26928395630176,81.45586915382297,54.55664593586609,74,26,139
157.79532005633985,66.66496824116406,15.144400903881007,13,39,29
29.96866739580942,49.7204353210013,58.2895854832898,149,112,75
144.4535442693279,79.1401002931045,30.34153640347137,16,77,41
79.34063050651662,34.238070927544875,45.15833667776341,102,115,76
216.86893620324298,33.95269611966749,84.08378227657678,142,170,214
9.282739922526106,81.60697697598624,41.228635784133985,105,33,19
113.34595655152705,4.695918787192288,50.14962278426209,123,128,122
323.72329599660117,84.09852452393403,59.84313697191666,153,24,102
184.1774138965193,86.30057644350006,10.637769069588888,4,25,27
129.08412509518166,63.45484702768489,82.84534776547738,77,211,97
98.75420678955088,48.29360188620206,57.11426224830794,100,146,75
73.18988899615863,4.210514507891228,89.60539443017595,226,228,219
286.0595261620874,42.46581175201014,73.89210311919379,170,108,188
287.98189432989625,62.288079501004944,47.250242091061814,105,45,120
209.029623028057,79.80903739529342,93.04342005096564,48,146,237
108.92689833204189,13.13671149407889,41.78970591623599,95,107,93
222.56628297937573,2.019007662932437,35.827934151685945,90,90,91
173.06102198187514,52.30415575347127,64.57678519453664,79,165,155
298.99202267146615,89.1916958106168,88.91674571343471,223,25,227
207.31198986674852,91.71149454912089,32.59377500429288,7,48,83
169.92446274461506,23.67279411071983,79.13573952128523,154,202,194
152.66189089401468,80.28839410242435,36.12307256448959,18,92,58
143.73013307068587,52.735537089086584,17.512786995810757,21,45,30
140.53420217347625,48.92844254671749,25.571273552669883,33,65,44
218.31712129321997,65.67705526622677,73.22203594714213,64,108,187
81.9253129387989,83.58665523193076,21.987504876255738,39,56,9
339.5229242819543,53.58071692802162,79.91130264176422,204,95,132
144.5748597193583,9.66439805772421,85.24959107313424,196,217,205
346.6948577075616,81.60434136386165,89.58778442991854,228,42,83
169.9400220984049,6.8832697180905456,8.293825624360096,20,21,21
116.08924366083856,95.20664544246074,34.11726099184256,10,87,4
178.7255958799586,7.400513806259279,85.9543362300607,203,219,219
322.81443553536155,88.92839946386724,79.05938284028284,202,22,133
306.44566544412993,71.38185993429515,65.34935580914791,167,48,154
90.04427565175243,4.404080087181916,56.75978915862208,142,145,138
344.44381828719753,12.454560234183255,11.948094119352515,30,27,28
60.711224612026946,72.43703229673832,44.658709828804845,113,114,31
352.15901437026906,27.304282691590466,73.45080879628976,187,136,143
252.08062275478346,93.40810821932821,45.179364683356305,29,8,115
318.65109318854337,45.35609516038328,63.61191081274391,162,89,139
10.95852302060627,37.919104229521714,3.1636396401834688,8,6,5
293.7973222705629,41.43286511507649,96.39081478667575,235,144,246
59.11289906293662,99.69546670417382,71.02598085437353,181,178,1
117.36472854633148,55.998266812959876,79.35499655768155,94,202,89
204.5715715888877,50.69841350135751,68.25322220580429,86,138,174
15.844372485820468,50.16728192065871,46.73722921357102,119,75,59
288.50102913112073,74.95927177577745,13.840392927409395,30,9,35
38.61530361251319,74.87997751381896,21.942746014841962,56,41,14
80.04371556256608,34.51880338527427,97.89554882886257,221,250,163
332.33349244123184,89.30520956289902,86.98516926140256,222,24,115
271.07911576141345,42.62036692047499,54.31972596634751,110,79,139
264.2062736609618,81.37771324653752,57.387489100484835,75,27,146
195.65587370906405,90.82221914334743,72.58715901267917,17,141,185
287.3855820191879,91.76324057112728,35.13988565529835,72,7,90
289.68734503016674,0.007253393554118581,89.35722478421818,228,228,228
316.38230339729404,75.86530698347495,16.560574063239386,42,10,33
223.15641743884052,99.56149716378144,7.084861890847027,0,5,18
74.81005531510195,46.12242108823481,98.11933323875476,222,250,135
168.71670017644828,89.69937156485675,12.101922043194602,3,31,26
6.928737044097417,39.76243150281222,84.6640644838742,216,140,130
8.512921037678813,80.22587720782886,91.11427540118635,232,72,46
326.11019398351226,71.22509701454325,47.05352412883701,120,35,83
215.64281763892873,63.194221274753446,20.157962325237012,19,32,51
164.36216422866653,87.52477594917028,98.19261364311664,31,250,193
336.1657557730384,25.85378086264829,96.49584748395598,246,182,208
80.80227220411662,25.39631153375328,99.22369786890187,231,253,189
286.80727783983866,39.62852090197813,95.45427978773071,222,147,243
266.39828381406346,69.99274584830462,11.307471173631445,18,9,29
346.80599731148897,96.33131786363114,16.462214848656444,42,2,10
202.5644329511945,78.89305810776786,56.356338813162374,30,101,144
247.73032521852826,66.20772891197379,20.51476537483299,22,18,52
80.3808163298871,56.05586706958081,29.19433161479832,60,74,33
160.59133299740168,95.65751771429372,27.85365772205457,3,71,49
249.36179154150662,62.98667477674651,32.377232161143276,39,31,83
90.32127724836093,46.009987053516646,1.2775695831794387,3,3,2
353.675847235474,23.886903835697872,55.58628069651546,142,108,111
179.52272470794443,1.2528174393055203,39.09876497235813,98,100,100
230.80476175692166,55.43067739083929,34.78040033193841,40,47,89
51.94951078672992,90.61364953996487,9.740049861354795,25,22,2
173.7445909843786,31.09151194267421,98.74801875542856,174,252,244
136.69581302979068,27.555773991884603,58.76489054157859,109,150,120
298.46439598937894,35.56039789204852,49.07170923363686,124,81,125
352.5048839508594,34.23386983918877,98.1235937166311,250,165,175
24.791403211119913,8.967149174693855,44.63831718022284,114,108,104
214.4462463578881,99.68590535491839,87.98257711330304,1,96,224
132.25970619198068,82.54398620913155,55.731405674733736,25,142,49
57.00155168499485,80.69597714410779,79.9329656759858,204,196,39
318.08394198823834,55.968899206680575,70.32910555371228,179,79,149
220.6188784779495,99.13697449473851,4.537824822470782,0,4,12
112.12048926583552,73.57753976545843,74.05846180664619,68,189,50
236.04522583460752,80.95527736967642,6.078250277519737,3,4,15
315.3113670264429,17.23800186820368,87.1003579853902,222,184,212
189.04850452934315,8.653361183616237,29.57538671689901,69,74,75
104.67915380970537,50.082677774329355,50.80440853025032,81,130,65
24.022537241015975,53.68589238253691,48.82068525689305,124,84,58
344.5907299424422,92.90431256163747,80.07996262106924,204,14,63
88.00983789545668,12.472305505089043,98.46527138863136,236,251,220
177.88965458992521,43.491864978017844,83.3819401413769,120,213,209
4.723331375524467,13.6284592250135,75.87243470372862,193,169,167
17.93509963174868,15.725912435964439,0.38934826321921356,1,1,1
167.8398679915768,37.879826726648446,32.448356137720594,51,83,76
81.01311017712266,42.433220442518696,9.843956312075953,21,25,14
159.991440210705,39.214610642553424,86.19551463111321,134,220,191
59.520650993287596,29.856062028921706,60.452609233017604,154,154,108
187.15953649402726,67.13081798995483,61.292298492222706,51,144,156
131.9363835587837,34.87303457228133,57.068913963615444,95,146,105
328.32316271418085,56.44923689201846,51.58557142338089,132,57,96
86.9033918245162,66.8490416743096,62.65519026686381,112,160,53
34.551150820912454,9.099669888762584,64.53452902662526,165,158,150
134.19666320234657,22.376627149116146,1.7829705852499211,4,5,4
259.09435567044744,59.562249499667885,7.207411938309405,11,7,18
136.9495568910858,21.910624069313258,52.19324597564028,104,133,112
278.2327708174348,44.18958370303579,63.697815367949026,136,91,162
126.618207394586,64.34290154275315,96.7456835194953,88,247,105
40.47381186228412,97.1334915512225,80.49878535513413,205,140,6
56.49370262114566,83.58357538106853,48.60127331790136,124,118,20
268.29153648031206,52.542379260370595,82.72658519778808,152,100,211
132.60593778810602,44.31004917193504,48.73545996211528,69,124,81
328.2461269530334,49.117339350403434,82.17364266765095,210,107,161
182.19736016797665,48.34498436253105,13.945280481488531,18,35,36
127.91206167450703,73.88394450332079,3.311868235175641,2,8,3
277.7859849997788,55.51582195784724,80.42510700095107,163,91,205
172.5200442789963,54.577021133843616,86.88305842120481,101,222,206
204.1360637164729,46.89010670272078,18.626091510738462,25,39,47
217.76584106832186,38.07894986824798,93.06798672771966,147,180,237
296.2744194098483,5.6041915058318015,96.20941553433188,244,232,245
109.08640151999879,4.641516796197354,40.217084904718845,99,103,98
182.7320894609248,8.27665341172137,83.73725725340255,196,213,214
62.82456887466999,39.88305396599936,99.9577152150831,250,255,153
91.41690734160066,58.80133145580084,17.03237493079306,30,43,18
339.61054900055075,72.39164045351838,74.95882470932835,191,53,100
115.20564999574336,97.7840704131157,84.9805677022416,22,217,5
100.39083147655629,57.718568154691916,49.70210435762481,77,127,54
342.90621686412027,40.88599871502172,3.5256825585910256,9,5,6
140.25387857135772,91.00766706086796,8.009333215245839,2,20,8
116.69102821970837,47.16121475514192,72.83150453676521,103,186,98
191.24683617154852,97.31391547502119,83.56383620201903,6,174,213
311.89451637757827,51.83059612881928,9.609693763462591,25,12,22
17.516346711393076,5.6515575634283,70.03119172463373,179,171,168
289.93324063776686,6.538914798036388,3.19424544799789,8,8,8
84.39842122622662,60.59041517633765,92.63789124944586,178,236,93
348.4126258630264,35.5288466256086,69.36981869109988,177,114,126
0.8041565310836063,5.321565091991309,98.29863217083576,251,238,237
290.651169001589,14.952737316443354,23.72786742543276,59,51,61
35.787620939047855,28.313929768362243,65.87726460762408,168,149,120
115.4250218254957,80.40488616067157,62.1611907919831,41,159,31
99.92938947444875,68.70062854756492,70.38684151886937,97,179,56
338.22230503974265,84.84815840089163,29.205904942773063,74,11,34
36.839246794358004,62.10024599501214,91.57106688556154,234,178,88
209.41874044524255,27.33612832154226,27.020413949460554,50,60,69
45.58022114138205,90.23733364160213,69.47383948142571,177,139,17
324.21907888847556,80.02769625709666,9.337643988656374,24,5,16
254.27476247456013,24.546794427422714,30.17344139560192,63,58,77
239.6601767996739,60.813322725882955,40.93952514265209,41,41,104
65.39595860262676,35.661036295614636,12.103603203908065,30,31,20
144.5619933310274,22.559272449889313,35.31893980899603,70,90,78
6.428384782125747,59.50774911040928,21.917063278347126,56,26,23
92.95913176968288,30.789604773128044,39.597990144240704,84,101,70
94.24063931648163,47.437124122959396,94.91639384213298,177,242,127
284.37375651700745,62.37102466174098,30.92222837875589,66,30,79
138.68384056765203,29.854503740396666,32.95639189835131,59,84,67
202.7475126456526,45.12932460768153,29.12472950174756,41,62,74
148.66611404733845,23.55333442825365,31.38182790194064,61,80,70
195.02940052096548,4.696097330788218,69.60052038712625,169,175,177
315.4188603384188,90.95370818384086,81.64963927953227,208,19,160
154.81716828722801,94.9000988170573,0.4531559536758101,0,1,1
219.3371668072134,64.29825957252685,90.318678558244,82,133,230
316.0602726940053,67.19553816549531,88.24699400274429,225,74,185
